MISSION,SETNO,SPEC,TOTWGT,TOTNO
NED1994201,22,40,0,1
NED1995217,22,40,0,1
NED1997255,22,40,0.03,3
NED1999872,22,40,38.04,267
NED2000966,22,40,5.99,79
NED2001004,22,40,0.015,3
NED2002003,22,40,2.37,55
NED2005002,22,40,4.52,36
NED2006002,22,40,0.03,1
NED2009002,22,40,0.51,4
NED2010002,22,40,3.46,16
TEL2008805,22,40,0.9,8
NED1986060,23,40,2,11
NED1987078,23,40,0,1
NED1988098,23,40,3,17
NED1990134,23,40,1,16
NED1992166,23,40,6,13
NED1993182,23,40,6,25
NED1994201,23,40,10,44
NED1996238,23,40,3.88,5
NED1997255,23,40,0.97,1
NED1999872,23,40,2.31,21
NED2000966,23,40,3.37,45
NED2002003,23,40,4.99,128
NED2005002,23,40,1.25,5
NED2006002,23,40,0.014,1
NED2009002,23,40,0.002,2
TEL2008805,23,40,4.15,22
NED1986060,24,40,5,23
NED1987078,24,40,2,7
NED1988098,24,40,1,6
NED1989117,24,40,5,9
NED1990134,24,40,0,3
NED1992166,24,40,0,3
NED1993182,24,40,16,47
NED1995217,24,40,0,3
NED1999872,24,40,0.88,14
NED2000966,24,40,0.28,5
NED2001004,24,40,1.132,8
NED2002003,24,40,1.7,107
NED2003003,24,40,0.04,1
NED2005002,24,40,0.58,11
NED2006002,24,40,0.102,1
NED2009002,24,40,0.06,1
TEM2007686,24,40,13.6,94
NED1986060,25,40,6,47
NED1987078,25,40,4,28
NED1988098,25,40,3,6
NED1990134,25,40,1,29
NED1991149,25,40,0,2
NED1992166,25,40,0,1
NED1993182,25,40,0,5
NED1994201,25,40,66,145
NED1996238,25,40,11.72,28
NED1997255,25,40,0.59,33
NED2000966,25,40,0.175,3
NED2001004,25,40,2.51,32
NED2002003,25,40,3.97,120
NED2003003,25,40,5.15,24
NED2005002,25,40,8.36,83
TEL2008805,25,40,0.058,3
TEM2007686,25,40,12.55,59
NED1986060,26,40,1,7
NED1987078,26,40,1,8
NED1988098,26,40,1,2
NED1990134,26,40,0,3
NED1992166,26,40,6,25
NED1993182,26,40,8,17
NED1995217,26,40,0,1
NED1996238,26,40,65.52,206
NED1997255,26,40,0.23,14
NED1999872,26,40,0.73,12
NED2000966,26,40,13.05,89
NED2001004,26,40,1.19,28
NED2002003,26,40,6.2,89
NED2003003,26,40,1.64,5
NED2005002,26,40,5.7,44
NED2006002,26,40,0.084,1
NED2009002,26,40,0.729,7
NED2010002,26,40,0.185,7
TEL2008805,26,40,0.252,4
TEM2007686,26,40,0.001,1
NED1986060,27,40,2,3
NED1987078,27,40,3,15
NED1988098,27,40,6,22
NED1990134,27,40,0,5
NED1993182,27,40,24,73
NED1994201,27,40,2,6
NED1995217,27,40,1,7
NED1996238,27,40,3.7,10
NED1997255,27,40,3.77,70
NED1999872,27,40,0.35,5
NED2000966,27,40,0.85,7
NED2001004,27,40,0.3,7
NED2002003,27,40,2.81,5
NED2003003,27,40,1.02,3
NED2005002,27,40,3.75,51
NED2009002,27,40,0.501,5
NED2010002,27,40,2.18,39
TEL2008805,27,40,0.046,4
TEM2007686,27,40,0.6,3
NED1986060,28,40,8,65
NED1987078,28,40,4,32
NED1990134,28,40,1,7
NED1992166,28,40,58,167
NED1993182,28,40,4,11
NED1995217,28,40,2,11
NED1996238,28,40,0.74,4
NED1997255,28,40,2.73,20
NED1999872,28,40,1.13,8
NED2000966,28,40,0.9,13
NED2001004,28,40,2.82,63
NED2002003,28,40,0.15,8
NED2003003,28,40,0.46,3
NED2005002,28,40,0.18,5
NED2006002,28,40,0.1,1
NED2009002,28,40,1.71,16
NED2010002,28,40,0.828,24
TEL2008805,28,40,3.1,32
TEM2007686,28,40,1.45,9
NED1986060,29,40,4,22
NED1987078,29,40,2,9
NED1988098,29,40,6,33
NED1989117,29,40,2,9
NED1990134,29,40,0,1
NED1992166,29,40,8,34
NED1993182,29,40,3,2
NED1996238,29,40,1.94,5
NED1997255,29,40,2.91,26
NED1999872,29,40,14.62,131
NED2000966,29,40,1.12,5
NED2001004,29,40,2.61,45
NED2003003,29,40,28.4,81
NED2005002,29,40,0.005,1
NED2010002,29,40,0.234,14
TEL2008805,29,40,0.25,51
NED1986060,30,40,7,43
NED1987078,30,40,1,3
NED1988098,30,40,2,14
NED1989117,30,40,27,111
NED1990134,30,40,1,7
NED1991149,30,40,4,13
NED1992166,30,40,1,17
NED1993182,30,40,1,2
NED1996238,30,40,3.31,31
NED1997255,30,40,0.02,2
NED1999872,30,40,3.69,23
NED2000966,30,40,1.37,23
NED2003003,30,40,2.35,8
NED2006002,30,40,0.056,2
TEL2008805,30,40,1.65,34
TEM2007686,30,40,0.4,1
NED1986060,31,40,3,22
NED1987078,31,40,0,2
NED1988098,31,40,4,29
NED1989117,31,40,3,18
NED1990134,31,40,0,4
NED1991149,31,40,13,54
NED1993182,31,40,1,6
NED1994201,31,40,2,5
NED1995217,31,40,0,3
NED1996238,31,40,0.49,2
NED1997255,31,40,1.13,3
NED1999872,31,40,47,129
NED2000966,31,40,1.69,9
NED2001004,31,40,0.002,1
NED2002003,31,40,184.24,631
NED2005002,31,40,0.13,3
NED2006002,31,40,0.262,2
NED2009002,31,40,0.5,8
TEL2008805,31,40,0.396,56
TEM2007686,31,40,211.7,879
NED1986060,32,40,1,6
NED1988098,32,40,3,16
NED1989117,32,40,10,61
NED1990134,32,40,0,1
NED1991149,32,40,10,39
NED1992166,32,40,0,1
NED1999872,32,40,2.9,17
NED2000966,32,40,21.67,75
NED2001004,32,40,0.035,1
NED2005002,32,40,0.23,2
NED2010002,32,40,47.86,203
TEL2006615,32,40,0.33,1
TEL2008805,32,40,8.05,36
TEM2007686,32,40,18.25,52
NED1987078,33,40,6,39
NED1988098,33,40,1,11
NED1989117,33,40,13,42
NED1990134,33,40,0,1
NED1991149,33,40,2,17
NED1993182,33,40,2,7
NED1995217,33,40,5,27
NED1996238,33,40,4.35,19
NED1997255,33,40,25.53,138
NED1999872,33,40,8.4,20
NED2000966,33,40,16.22,64
NED2001004,33,40,9.58,38
NED2003003,33,40,0.28,1
NED2005002,33,40,0.54,8
NED2009002,33,40,0.167,10
NED2010002,33,40,13.37,50
TEL2008805,33,40,48.1,233
TEM2007686,33,40,2.55,8
NED1986060,34,40,2,7
NED1987078,34,40,14,77
NED1988098,34,40,24,109
NED1991149,34,40,13,83
NED1992166,34,40,1,6
NED1993182,34,40,4,18
NED1995217,34,40,1,8
NED1997255,34,40,315.49,1429
NED1999872,34,40,1.03,5
NED2000966,34,40,1.06,8
NED2001004,34,40,2.59,13
NED2002003,34,40,0.81,6
NED2003003,34,40,13.32,78
NED2005002,34,40,11.45,96
NED2010002,34,40,0.238,1
TEM2007686,34,40,0.3,2
NED1986060,35,40,0,1
NED1987078,35,40,8,63
NED1988098,35,40,48,204
NED1989117,35,40,10,34
NED1990134,35,40,1,14
NED1991149,35,40,1,5
NED1992166,35,40,6,43
NED1993182,35,40,28,92
NED1994201,35,40,6,25
NED1996238,35,40,6.24,27
NED1999872,35,40,2.57,8
NED2000966,35,40,1.67,4
NED2001004,35,40,5.98,22
NED2002003,35,40,1.65,6
NED2003003,35,40,11.76,94
NED2005002,35,40,1.05,18
NED2009002,35,40,0.367,8
NED2010002,35,40,3.98,31
TEL2006615,35,40,0.255,3
TEL2008805,35,40,31.4,151
NED1986060,36,40,0,2
NED1987078,36,40,2,12
NED1988098,36,40,9,25
NED1989117,36,40,10,41
NED1990134,36,40,4,40
NED1991149,36,40,19,56
NED1992166,36,40,5,37
NED1993182,36,40,2,4
NED1994201,36,40,0,2
NED1996238,36,40,0.4,4
NED1999872,36,40,19.47,73
NED2000966,36,40,19.17,67
NED2001004,36,40,1.69,19
NED2002003,36,40,1.11,7
NED2003003,36,40,3.03,26
NED2005002,36,40,2.31,25
NED2009002,36,40,1.535,19
NED2010002,36,40,3.87,34
TEL2006615,36,40,3.25,47
TEL2008805,36,40,1.6,6
NED1986060,37,40,5,27
NED1987078,37,40,8,62
NED1988098,37,40,3,10
NED1989117,37,40,9,22
NED1990134,37,40,3,24
NED1991149,37,40,26,80
NED1992166,37,40,3,16
NED1994201,37,40,2,14
NED1995217,37,40,2,10
NED1996238,37,40,5.54,24
NED1999872,37,40,7.91,75
NED2000966,37,40,80.49,283
NED2001004,37,40,0.26,4
NED2002003,37,40,4.38,37
NED2003003,37,40,2.3,28
NED2009002,37,40,0.871,30
NED2010002,37,40,2.63,11
TEL2005546,37,40,0.75,7
TEL2008805,37,40,3.35,24
TEM2007686,37,40,0.254,1
NED1986060,38,40,21,51
NED1987078,38,40,4,29
NED1988098,38,40,71,154
NED1990134,38,40,0,3
NED1991149,38,40,0,1
NED1992166,38,40,1,8
NED1993182,38,40,38,124
NED1994201,38,40,1,9
NED1995217,38,40,6,29
NED1996238,38,40,4.6,22
NED1997255,38,40,0.49,6
NED1999872,38,40,4.57,61
NED2000966,38,40,84.07,385
NED2002003,38,40,0.132,1
NED2003003,38,40,32.3,250
NED2005002,38,40,1.56,18
NED2009002,38,40,0.001,1
TEL2006615,38,40,2.35,20
TEL2008805,38,40,0.75,4
TEM2007686,38,40,0.13,1
NED1986060,39,40,40,86
NED1987078,39,40,2,23
NED1988098,39,40,0,1
NED1990134,39,40,0,2
NED1992166,39,40,0,2
NED1993182,39,40,3,10
NED1994201,39,40,1,22
NED1995217,39,40,4,18
NED1996238,39,40,11.87,55
NED1997255,39,40,30.94,111
NED1999872,39,40,3.63,39
NED2000966,39,40,8.97,40
NED2002003,39,40,0.185,2
NED2003003,39,40,3.63,26
NED2005002,39,40,0.58,7
NED2009002,39,40,0.83,9
NED2010002,39,40,20.32,111
TEL2006615,39,40,0.6,8
TEL2008805,39,40,9,42
TEM2007686,39,40,4.3,9
NED1986060,40,40,41,172
NED1987078,40,40,1,9
NED1988098,40,40,6,10
NED1990134,40,40,0,6
NED1992166,40,40,1,11
NED1994201,40,40,0,1
NED1995217,40,40,3,13
NED1996238,40,40,3.69,16
NED1997255,40,40,23.95,87
NED1999872,40,40,1.31,5
NED2000966,40,40,0.84,5
NED2002003,40,40,29.53,154
NED2003003,40,40,0.17,2
NED2005002,40,40,0.06,8
NED2009002,40,40,0.19,3
NED2010002,40,40,10.99,36
TEL2006615,40,40,0.18,2
TEL2008805,40,40,2,7
TEM2007686,40,40,3.1,7
NED1986060,41,40,30,67
NED1988098,41,40,10,50
NED1989117,41,40,5,30
NED1990134,41,40,2,8
NED1991149,41,40,0,1
NED1992166,41,40,0,1
NED1993182,41,40,6,21
NED1995217,41,40,1,6
NED1997255,41,40,7.63,26
NED1999872,41,40,2.99,9
NED2002003,41,40,2.43,12
NED2005002,41,40,0.005,2
NED2009002,41,40,1.72,28
NED2010002,41,40,6.74,29
TEL2006615,41,40,0.1,2
TEM2007686,41,40,1.5,8
NED1986060,42,40,54,233
NED1987078,42,40,0,1
NED1988098,42,40,7,37
NED1989117,42,40,8,38
NED1990134,42,40,3,35
NED1991149,42,40,0,12
NED1996238,42,40,3.49,20
NED1997255,42,40,21.35,89
NED1999872,42,40,1.07,6
NED2000966,42,40,3.01,11
NED2001004,42,40,210,80
NED2002003,42,40,1.54,5
NED2003003,42,40,4.09,12
NED2005002,42,40,0.66,6
NED2009002,42,40,1.58,29
NED2010002,42,40,1.56,11
TEL2006615,42,40,0.3,8
TEL2008805,42,40,47.75,179
TEM2007686,42,40,38.55,211
NED1986060,43,40,8,33
NED1987078,43,40,73,367
NED1988098,43,40,2,9
NED1989117,43,40,5,27
NED1990134,43,40,4,39
NED1991149,43,40,3,10
NED1993182,43,40,10,32
NED1994201,43,40,10,33
NED1995217,43,40,1,3
NED1996238,43,40,0.55,6
NED1999872,43,40,2.5,1
NED2000966,43,40,3.5,8
NED2001004,43,40,8.95,22
NED2002003,43,40,1.8,10
NED2003003,43,40,1.4,8
NED2005002,43,40,0.54,7
NED2009002,43,40,0.9,29
NED2010002,43,40,0.9,5
TEL2006615,43,40,1.4,18
TEL2008805,43,40,7.6,27
TEM2007686,43,40,2.26,23
NED1986060,44,40,30,46
NED1987078,44,40,25,113
NED1988098,44,40,1,1
NED1989117,44,40,4,27
NED1990134,44,40,7,101
NED1991149,44,40,1,6
NED1992166,44,40,0,3
NED1993182,44,40,1,5
NED1994201,44,40,14,46
NED1996238,44,40,2.48,18
NED1997255,44,40,7.75,29
NED1999872,44,40,1.46,1
NED2001004,44,40,5.44,26
NED2003003,44,40,0.225,2
NED2005002,44,40,0.145,5
NED2009002,44,40,2.12,57
NED2010002,44,40,33.816,95
TEL2006615,44,40,0.75,12
TEL2008805,44,40,41.7,136
NED1986060,45,40,74,237
NED1987078,45,40,21,86
NED1988098,45,40,1,4
NED1989117,45,40,9,49
NED1990134,45,40,2,22
NED1991149,45,40,0,4
NED1992166,45,40,2,17
NED1993182,45,40,1,4
NED1994201,45,40,4,34
NED1995217,45,40,0,1
NED1996238,45,40,3.86,39
NED1997255,45,40,97.5,302
NED1999872,45,40,0.2,1
NED2000966,45,40,0.43,1
NED2001004,45,40,5.82,24
NED2002003,45,40,13.89,38
NED2003003,45,40,3.09,15
NED2009002,45,40,6.34,98
NED2010002,45,40,9.11,47
TEL2006615,45,40,0.85,9
TEL2008805,45,40,5.4,69
NED1986060,46,40,1,3
NED1987078,46,40,92,366
NED1988098,46,40,19,49
NED1989117,46,40,1,4
NED1990134,46,40,2,6
NED1992166,46,40,18,72
NED1993182,46,40,0,1
NED1994201,46,40,15,75
NED1995217,46,40,0,2
NED1996238,46,40,0.42,3
NED1997255,46,40,184.8,502
NED2000966,46,40,0.045,1
NED2001004,46,40,2.58,13
NED2002003,46,40,2.99,8
NED2003003,46,40,1.08,13
NED2005002,46,40,2.89,63
NED2009002,46,40,0.82,7
NED2010002,46,40,6.2,21
TEL2008805,46,40,3.8,11
TEM2007686,46,40,2.3,22
NED1986060,47,40,2,5
NED1988098,47,40,19,30
NED1989117,47,40,3,13
NED1990134,47,40,0,1
NED1991149,47,40,1,5
NED1992166,47,40,27,147
NED1993182,47,40,0,2
NED1994201,47,40,7,34
NED1995217,47,40,15,55
NED1996238,47,40,0.8,8
NED1997255,47,40,6.53,25
NED1999872,47,40,22,88
NED2000966,47,40,60.93,194
NED2001004,47,40,0.08,1
NED2002003,47,40,1.22,4
NED2003003,47,40,9.89,74
NED2005002,47,40,0.55,22
NED2009002,47,40,3.09,23
TEL2008805,47,40,0.3,5
TEM2007686,47,40,41.45,230
NED1987078,48,40,2,10
NED1988098,48,40,1,1
NED1989117,48,40,2,14
NED1990134,48,40,4,25
NED1991149,48,40,4,18
NED1992166,48,40,12,54
NED1994201,48,40,3,24
NED1995217,48,40,1,2
NED1996238,48,40,1.83,12
NED1997255,48,40,7.09,36
NED1999872,48,40,8.26,26
NED2000966,48,40,0.21,1
NED2001004,48,40,0.08,1
NED2002003,48,40,0.82,2
NED2003003,48,40,18.58,145
NED2005002,48,40,0.56,18
NED2006002,48,40,0.494,4
NED2009002,48,40,6.1,38
NED2010002,48,40,0.535,1
TEL2008805,48,40,0.8,14
TEM2007686,48,40,0.11,2
NED1986060,49,40,1,2
NED1987078,49,40,5,25
NED1989117,49,40,2,8
NED1990134,49,40,0,1
NED1991149,49,40,5,20
NED1992166,49,40,4,18
NED1994201,49,40,4,31
NED1996238,49,40,0.27,1
NED1997255,49,40,3.98,15
NED2000966,49,40,0.6,3
NED2002003,49,40,1.2,4
NED2003003,49,40,8.9,77
NED2005002,49,40,1.48,11
NED2010002,49,40,0.07,1
TEL2008805,49,40,0.046,1
TEM2007686,49,40,0.23,2
NED1986060,50,40,2,6
NED1987078,50,40,2,8
NED1988098,50,40,2,6
NED1989117,50,40,2,8
NED1990134,50,40,2,10
NED1991149,50,40,1,4
NED1992166,50,40,3,11
NED1993182,50,40,0,2
NED1994201,50,40,15,99
NED1995217,50,40,1,5
NED1996238,50,40,0.47,3
NED1997255,50,40,1.39,7
NED1999872,50,40,8.89,38
NED2000966,50,40,57.32,209
NED2003003,50,40,0.97,5
NED2005002,50,40,0.175,14
NED2009002,50,40,0.4,3
TEL2008805,50,40,0.16,2
NED1986060,51,40,3,22
NED1987078,51,40,1,7
NED1988098,51,40,10,36
NED1989117,51,40,1,4
NED1990134,51,40,0,2
NED1991149,51,40,4,22
NED1992166,51,40,22,118
NED1994201,51,40,2,9
NED1995217,51,40,1,3
NED1996238,51,40,1.94,18
NED1997255,51,40,0.97,2
NED1999872,51,40,4.05,21
NED2001004,51,40,2.65,3
NED2003003,51,40,1.36,12
NED2005002,51,40,0.18,13
NED1986060,52,40,12,43
NED1987078,52,40,1,3
NED1988098,52,40,4,8
NED1989117,52,40,1,2
NED1991149,52,40,2,16
NED1992166,52,40,13,64
NED1994201,52,40,1,5
NED1996238,52,40,0.52,10
NED1997255,52,40,0.22,1
NED1999872,52,40,0.63,4
NED2000966,52,40,10.46,53
NED2001004,52,40,21.07,71
NED2005002,52,40,0.87,12
TEM2007686,52,40,25.75,147
NED1986060,53,40,1,4
NED1987078,53,40,9,22
NED1990134,53,40,3,25
NED1991149,53,40,14,73
NED1992166,53,40,0,2
NED1993182,53,40,12,62
NED1994201,53,40,1,3
NED1997255,53,40,3.57,8
NED1999872,53,40,1.93,12
NED2000966,53,40,4.79,76
NED2002003,53,40,2.78,24
NED2003003,53,40,0.055,1
NED2005002,53,40,0.59,15
NED2010002,53,40,2.47,12
TEM2007686,53,40,2.78,25
NED1986060,54,40,0,2
NED1987078,54,40,0,1
NED1988098,54,40,1,5
NED1990134,54,40,0,5
NED1991149,54,40,119,501
NED1992166,54,40,3,15
NED1993182,54,40,5,22
NED1994201,54,40,0,5
NED1995217,54,40,1,3
NED1997255,54,40,3.9,16
NED1999872,54,40,3.48,22
NED2000966,54,40,101.61,502
NED2001004,54,40,0.34,5
NED2003003,54,40,0.39,3
NED2005002,54,40,11.71,84
NED2010002,54,40,74.59,207
TEL2008805,54,40,0.001,2
TEM2007686,54,40,22.75,101
NED1986060,55,40,1,1
NED1987078,55,40,27,46
NED1988098,55,40,0,3
NED1990134,55,40,0,5
NED1991149,55,40,55,181
NED1993182,55,40,4,18
NED1994201,55,40,2,14
NED1995217,55,40,2,8
NED1997255,55,40,2.05,8
NED2000966,55,40,52.33,232
NED2001004,55,40,0.17,7
NED2003003,55,40,0.025,2
NED2005002,55,40,7.18,40
NED2006002,55,40,0.43,6
NED2010002,55,40,1.33,5
TEL2008805,55,40,0.192,4
TEM2007686,55,40,2.12,28
NED1986060,56,40,1,8
NED1987078,56,40,3,6
NED1988098,56,40,0,2
NED1989117,56,40,0,4
NED1990134,56,40,0,9
NED1991149,56,40,17,52
NED1992166,56,40,0,2
NED1993182,56,40,26,100
NED1994201,56,40,3,23
NED1995217,56,40,0,1
NED1997255,56,40,0.36,1
NED1999872,56,40,1.69,24
NED2000966,56,40,19.98,96
NED2001004,56,40,0.65,6
NED2002003,56,40,5,16
NED2003003,56,40,1.2,8
NED2005002,56,40,0.67,3
NED2010002,56,40,1.18,8
TEL2008805,56,40,0.6,7
TEM2007686,56,40,2.25,73
NED1987078,57,40,43,120
NED1989117,57,40,2,18
NED1990134,57,40,2,27
NED1991149,57,40,0,1
NED1992166,57,40,0,2
NED1993182,57,40,14,56
NED1994201,57,40,1,5
NED1995217,57,40,18,70
NED1999872,57,40,0.52,6
NED2000966,57,40,27.75,75
NED2001004,57,40,0.28,6
NED2003003,57,40,0.072,11
NED2006002,57,40,0.65,6
NED2010002,57,40,3.06,16
TEL2008805,57,40,1.15,23
TEM2007686,57,40,0.6,61
NED1986060,58,40,4,12
NED1987078,58,40,20,78
NED1989117,58,40,2,13
NED1990134,58,40,10,60
NED1991149,58,40,2,7
NED1992166,58,40,0,6
NED1993182,58,40,2,8
NED1994201,58,40,0,1
NED1995217,58,40,20,58
NED1999872,58,40,3.29,24
NED2000966,58,40,32.32,123
NED2001004,58,40,0.75,10
NED2002003,58,40,0.035,1
NED2003003,58,40,0.83,14
NED2006002,58,40,1.98,14
NED2010002,58,40,1.31,8
TEL2008805,58,40,0.55,6
TEM2007686,58,40,0.05,4
NED1986060,59,40,1,6
NED1987078,59,40,44,120
NED1988098,59,40,1,9
NED1989117,59,40,1,11
NED1990134,59,40,1,21
NED1991149,59,40,0,1
NED1992166,59,40,1,7
NED1993182,59,40,2,8
NED1994201,59,40,11,92
NED1995217,59,40,2,5
NED1999872,59,40,1.36,5
NED2000966,59,40,2,6
NED2001004,59,40,0.39,2
NED2002003,59,40,4.8,39
NED2003003,59,40,0.23,2
NED2005002,59,40,0.41,6
NED2006002,59,40,1.63,13
NED2010002,59,40,0.91,12
TEL2008805,59,40,0.5,12
TEM2007686,59,40,3.31,56
NED1986060,60,40,3,22
NED1987078,60,40,22,73
NED1988098,60,40,8,40
NED1989117,60,40,1,8
NED1990134,60,40,0,4
NED1992166,60,40,12,72
NED1993182,60,40,13,47
NED1994201,60,40,8,53
NED1995217,60,40,16,65
NED1999872,60,40,1.37,25
NED2000966,60,40,0.415,17
NED2002003,60,40,9.98,73
NED2003003,60,40,3.22,70
NED2005002,60,40,0.15,5
NED2006002,60,40,0.57,5
TEL2008805,60,40,0.85,8
TEM2007686,60,40,2.1,59
NED1986060,61,40,11,63
NED1987078,61,40,13,45
NED1988098,61,40,1,4
NED1989117,61,40,0,3
NED1991149,61,40,1,3
NED1994201,61,40,7,58
NED1995217,61,40,5,35
NED1997255,61,40,7.38,31
NED1999872,61,40,1.122,26
NED2000966,61,40,0.96,13
NED2002003,61,40,1.01,13
NED2003003,61,40,0.7,13
NED2005002,61,40,0.04,2
NED2006002,61,40,0.182,1
NED2010002,61,40,0.235,2
TEM2007686,61,40,6.45,64
NED1986060,62,40,2,30
NED1987078,62,40,8,30
NED1988098,62,40,0,2
NED1989117,62,40,1,4
NED1991149,62,40,0,1
NED1992166,62,40,0,4
NED1993182,62,40,2,13
NED1994201,62,40,1,8
NED1995217,62,40,2,11
NED1999872,62,40,1.04,23
NED2000966,62,40,0.18,16
NED2002003,62,40,0.39,11
NED2003003,62,40,0.11,5
NED2005002,62,40,0.415,4
TEL2008805,62,40,1.05,13
TEM2007686,62,40,0.11,1
NED1987078,63,40,9,20
NED1988098,63,40,9,68
NED1989117,63,40,2,3
NED1991149,63,40,2,15
NED1992166,63,40,0,10
NED1993182,63,40,3,15
NED1995217,63,40,0,2
NED1997255,63,40,6.13,19
NED1999872,63,40,0.12,5
NED2000966,63,40,0.22,8
NED2002003,63,40,0.34,9
NED2005002,63,40,3.36,35
NED1986060,64,40,20,26
NED1987078,64,40,0,1
NED1988098,64,40,3,13
NED1989117,64,40,0,3
NED1991149,64,40,3,31
NED1992166,64,40,0,7
NED1993182,64,40,5,26
NED1995217,64,40,0,8
NED1997255,64,40,30.58,157
NED1999872,64,40,0.015,1
NED2000966,64,40,5,10
NED2002003,64,40,2.43,49
NED2005002,64,40,0.5,12
TEL2008805,64,40,0.7,9
NED1986060,65,40,2,7
NED1988098,65,40,4,2
NED1989117,65,40,2,8
NED1990134,65,40,0,2
NED1991149,65,40,1,12
NED1992166,65,40,0,5
NED1993182,65,40,3,20
NED1995217,65,40,2,12
NED1999872,65,40,0.155,2
NED2000966,65,40,0.93,6
NED2002003,65,40,2.76,11
NED2005002,65,40,0.145,5
TEL2008805,65,40,0.8,13
TEM2007686,65,40,0.22,1
NED1987078,66,40,17,21
NED1989117,66,40,5,6
NED1990134,66,40,1,7
NED1991149,66,40,6,40
NED1992166,66,40,0,4
NED1993182,66,40,0,1
NED1995217,66,40,0,1
NED1997255,66,40,0.67,12
NED1999872,66,40,0.015,2
NED2000966,66,40,0.5,6
NED2001004,66,40,1.42,19
NED2002003,66,40,0.001,1
NED2006002,66,40,1.87,22
TEL2008805,66,40,0.35,8
TEM2007686,66,40,0.412,5
NED1986060,67,40,5,9
NED1987078,67,40,4,2
NED1988098,67,40,1,2
NED1989117,67,40,2,4
NED1990134,67,40,1,9
NED1991149,67,40,2,13
NED1992166,67,40,0,3
NED1993182,67,40,1,4
NED1994201,67,40,0,1
NED1995217,67,40,1,3
NED1997255,67,40,2.04,7
NED1999872,67,40,0.115,3
NED2000966,67,40,0.22,16
NED2001004,67,40,0.37,1
NED2002003,67,40,0.24,7
NED2006002,67,40,0.47,3
NED2010002,67,40,0.11,3
TEL2008805,67,40,0.525,6
NED1986060,68,40,3,27
NED1987078,68,40,19,35
NED1988098,68,40,2,10
NED1989117,68,40,3,12
NED1991149,68,40,1,4
NED1992166,68,40,1,7
NED1993182,68,40,1,5
NED1994201,68,40,0,13
NED1995217,68,40,1,4
NED1997255,68,40,0.27,5
NED1999872,68,40,0.65,24
NED2001004,68,40,0.7,8
NED2002003,68,40,0.105,8
NED2003003,68,40,0.045,1
NED2006002,68,40,2.8,32
NED2010002,68,40,0.44,3
TEM2007686,68,40,0.135,1
NED1987078,69,40,3,5
NED1988098,69,40,3,15
NED1989117,69,40,1,1
NED1992166,69,40,0,1
NED1994201,69,40,1,21
NED1997255,69,40,0.18,3
NED1999872,69,40,0.115,2
NED2002003,69,40,0.01,1
NED2003003,69,40,0.15,3
NED2006002,69,40,4.82,31
NED2010002,69,40,0.001,1
NED1986060,70,40,1,4
NED1987078,70,40,8,27
NED1989117,70,40,7,39
NED1990134,70,40,1,19
NED1992166,70,40,0,3
NED1993182,70,40,0,2
NED1994201,70,40,1,38
NED1995217,70,40,0,17
NED1997255,70,40,0.19,3
NED1999872,70,40,2.54,13
NED2000966,70,40,0.18,2
NED2002003,70,40,1.82,36
NED2003003,70,40,0.39,4
NED2006002,70,40,2.43,15
NED2010002,70,40,0.029,3
NED1986060,71,40,0,9
NED1987078,71,40,30,48
NED1989117,71,40,4,21
NED1990134,71,40,3,21
NED1993182,71,40,0,3
NED1994201,71,40,2,29
NED1995217,71,40,0,4
NED1997255,71,40,7.2,37
NED1999872,71,40,0.27,4
NED2002003,71,40,1.29,38
NED2003003,71,40,0.115,3
NED2005002,71,40,0.7,7
NED2006002,71,40,1.04,12
TEM2007686,71,40,0.096,3
NED1986060,72,40,0,8
NED1987078,72,40,5,16
NED1989117,72,40,6,34
NED1990134,72,40,6,30
NED1992166,72,40,0,4
NED1993182,72,40,0,2
NED1995217,72,40,7,29
NED1999872,72,40,1.45,13
NED2001004,72,40,0.085,1
NED2002003,72,40,1.24,19
NED2005002,72,40,0.35,2
TEM2007686,72,40,1.1,14
NED1986060,73,40,0,9
NED1987078,73,40,10,37
NED1989117,73,40,3,16
NED1990134,73,40,7,74
NED1991149,73,40,0,2
NED1993182,73,40,5,36
NED1995217,73,40,10,74
NED1997255,73,40,0.08,1
NED1999872,73,40,0.85,7
NED2002003,73,40,5.26,40
NED2003003,73,40,0.23,3
NED2006002,73,40,0.372,2
NED2010002,73,40,0.27,2
TEM2007686,73,40,2.2,32
NED1986060,74,40,3,18
NED1987078,74,40,5,5
NED1989117,74,40,3,30
NED1990134,74,40,20,85
NED1991149,74,40,2,19
NED1992166,74,40,12,83
NED1993182,74,40,11,79
NED1995217,74,40,5,28
NED1997255,74,40,1.13,14
NED1999872,74,40,0.35,4
NED2000966,74,40,0.055,1
NED2002003,74,40,5.43,35
NED2003003,74,40,0.87,8
NED2010002,74,40,0.06,1
TEM2007686,74,40,1.722,14
NED1987078,75,40,28,56
NED1989117,75,40,1,9
NED1990134,75,40,15,74
NED1991149,75,40,0,7
NED1992166,75,40,1,6
NED1993182,75,40,0,10
NED1994201,75,40,0,7
NED1995217,75,40,4,10
NED1997255,75,40,2.9,13
NED1999872,75,40,0.64,9
NED2000966,75,40,1.14,30
NED2001004,75,40,0.66,9
NED2002003,75,40,7.14,67
NED2006002,75,40,7.72,34
NED2010002,75,40,1.12,15
TEM2007686,75,40,0.6,16
NED1987078,76,40,1,2
NED1990134,76,40,15,86
NED1991149,76,40,0,16
