Date,Station,Longitude,Latitude,Profondeur.Depth,ALPSE,AMRAD,ANLUP,ANMED,ANMIN,ARATL,ARUNC,ASMON,BASPI,CAREI,CEFAB,CRMAC,ENCIM,EUPRA,EUPSI,GAMOR,GAOGA,GLCYN,GYTRI,GYVIR,HEAME,HIHIP,HIPLA,ICBIC,ICSPA,LEDEC,LEMAC,LEOCE,LIFER,LIGIB,LOAME,LULAM,LYESM,LYLAV,LYPAX,LYTER,LYVAH,LYVER,MASEN,MRAEG,MYGLU,MYOCT,MYSCO,NEBAI,PACAL,PACOP,PHCHE,PSAME,REHIP,SCAQU,SESPP,SQACA,STPUN,TAADS,TRMUR,ULOLR,URTEN,ZOAME
2008-08-07,114,-61.35975,48.21408333,367,0,5,0,0,0,0,0,0,0,0,2,1,8,0,0,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,25,0,0,24,1,0,15,0,13,0,32,0,0,0,0,0,19,0
2008-08-08,115,-61.40191667,48.2225,360.5,0,9,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27,0,0,41,0,0,14,0,11,0,41,0,0,0,0,0,16,0
2008-08-08,116,-61.811,48.31,350.5,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,25,0,0,58,1,0,19,0,14,0,98,0,0,0,0,0,24,0
2008-08-08,117,-61.91983333,48.30758333,295.5,0,12,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,16,0,0,21,0,0,2,0,8,0,48,0,0,0,0,0,40,0
2008-08-08,118,-62.00566667,48.30458333,221,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,6,0,0,0,2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,32,0,0,0,0,30,0,169,0,0,0,0,0,107,0
2008-08-08,119,-62.26133333,48.76783333,361,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,21,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,23,0,0,38,0,0,6,0,57,0,51,0,0,0,0,0,0,0
2008-08-08,120,-62.49908333,48.55541667,415,0,7,0,0,0,0,0,0,1,0,4,0,9,0,0,0,0,51,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,29,0,0,145,0,0,4,0,141,0,39,0,0,0,0,0,1,0
2008-08-08,121,-62.616,48.61483333,434.5,0,8,0,0,0,0,0,0,0,0,24,0,2,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,158,0,0,1,0,185,0,41,0,0,0,0,0,1,0
2008-08-08,122,-62.79383333,48.54675,382.5,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,28,0,0,105,0,0,2,0,56,0,48,0,0,0,0,0,0,0
2008-08-08,123,-63.1085,48.5325,224,0,25,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,139,0,0,0,5,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101,0,7,0,0,4,0,0,0,0,52,0,76,0,0,0,0,0,69,0
2008-08-09,124,-63.09275,48.57825,253.5,0,9,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,158,0,20,0,0,0,0,0,64,0
2008-08-09,126,-63.21941667,48.97083333,384.5,0,12,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,218,0,72,0,0,108,0,0,4,0,101,0,19,0,0,0,0,0,1,0
2008-08-09,127,-63.2725,48.84866667,330.5,0,9,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,25,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,25,0,0,74,0,0,3,0,29,0,101,0,0,0,0,0,1,0
2008-08-09,129,-63.66283333,48.81475,218.5,0,17,0,0,0,0,0,0,0,0,0,0,14,0,0,2,0,40,0,0,0,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,2,0,0,0,0,288,0,49,0,0,0,0,0,23,0
2008-08-09,130,-63.66816667,48.95383333,325.5,0,4,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,17,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,63,0,0,19,0,0,0,0,192,0,21,0,0,0,0,0,1,0
2008-08-09,131,-63.78841667,49.06408333,358,0,5,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,51,0,0,35,0,0,0,0,429,0,14,0,0,0,0,0,0,0
2008-08-10,132,-64.04141667,49.04758333,304.5,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,32,0,0,62,0,0,0,0,32,0,5291,0,0,0,0,0,0,0
2008-08-10,133,-63.941,48.90466667,248,0,8,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,15,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,2,0,0,0,0,178,0,27,0,0,0,0,0,4,0
2008-08-10,134,-63.93691667,49.117,362,0,15,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,36,0,0,40,0,0,1,0,299,0,68,0,0,0,0,0,0,0
2008-08-10,135,-64.09091667,49.16283333,356.5,0,8,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,32,0,0,88,0,0,0,0,435,0,48,0,0,0,0,0,2,0
2008-08-12,136,-63.87366667,49.15233333,379.5,0,5,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,19,0,0,50,0,0,2,0,229,0,16,0,0,0,0,0,0,0
2008-08-12,137,-63.25583333,49.0975,303.5,0,6.3,0,0,0,0,0,0,0,1.3,0,0,3.8,0,0,1.3,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16.3,0,0,13.8,1.3,0,0,0,23.8,0,98.8,0,0,0,0,0,1.3,0
2008-08-12,138,-62.31566667,48.80341667,357,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,40,0,0,36,0,0,1,0,52,0,52,0,0,0,0,0,0,0
2008-08-12,139,-61.45441667,48.67733333,380.5,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,9,0,25,0,0,50,0,0,22,0,20,0,123,0,0,0,0,0,0,0
2008-08-12,140,-61.48275,48.75808333,344,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,33,0,0,39,0,0,20,0,17,0,40,0,0,0,0,0,1,0
2008-08-12,141,-61.34175,48.81641667,288,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,38.8,0,0,35,0,3.8,0,422.5,0,0,0,0,0,8.8,0
2008-08-13,142,-61.58125,48.87891667,235.5,0,10.3,0,0,0,2.8,0,0,0,0,0,0,0.9,0,0,2.8,0,9.4,0,0,0,0.9,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,4.7,0,6.6,0,0,2.8,0,0,0.9,0,70.3,0,554.1,0,0,0,0,0,7.5,0
2008-08-13,143,-61.033,48.95675,126,0,42,7,0,0,0,0,0,0,0,0,0,0,11,0,107,0,13,0,0,0,0,28,0,0,0,9,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,0,0,0,15,0,0,0
2008-08-13,144,-60.86458333,48.90166667,143,0,4,11,0,0,1,0,4,0,0,0,0,0,5,0,48,0,8,0,0,0,0,65,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,17,0,0,0,4,0,1,0
2008-08-13,145,-60.92091667,48.98425,126.5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,19,0,0,0
2008-08-13,146,-60.938,49.13283333,127.5,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1,182,0,0,0,0,0,0,38,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,50,0,0,0
2008-08-13,147,-61.22241667,49.1165,111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
2008-08-13,148,-60.64916667,49.55666667,289,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,2,0,0,0,0,113,0,44,0,0,0,0,0,0,0
2008-08-13,149,-60.72291667,49.7265,255,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,20,0,17,0,0,0,0,0,5,0
2008-08-14,151,-60.70466667,50.11566667,67,0,1,1,0,0,2,1,15,0,0,0,0,0,8,0,25,0,2,18,0,0,0,249,0,3,2,40,0,0,1,0,7,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,45,0,0,0
2008-08-14,152,-60.65441667,49.9735,157,0,11,0,0,0,0,0,4,0,1,0,0,0,0,0,89,0,31,12,0,0,0,419,0,5,15,140,0,0,1,0,16,0,0,0,0,72,0,0,0,0,0,1,0,0,0,0,0,51,0,10,0,0,0,33,0,0,0
2008-08-14,154,-61.21625,49.42558333,213,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,33,0,16,2,0,0,0,98,0,2,1,6,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,39,0,465,0,0,0,0,0,0,0
2008-08-14,155,-61.4685,49.40266667,148,0,6,4,0,0,0,1,1,0,0,0,0,0,6,0,205,0,3,1,0,0,0,68,0,0,0,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,29,0,0,0,25,0,0,0
2008-08-14,157,-61.61916667,49.51475,216.5,0,5,0,0,0,0,5,0,0,0,0,0,3,5,0,8,0,9,1,0,0,1,33,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,101,0,53,0,0,0,5,0,1,0
2008-08-15,158,-61.72366667,49.71608333,274.5,0,7,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,34,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,9,0,0,0,0,124,0,71,0,0,0,0,0,0,0
2008-08-15,159,-61.70141667,49.84416667,153.5,0,56,10,0,0,18,0,1,0,0,0,0,0,12,2,364,0,5,0,0,1,0,129,0,15,2,8,0,0,0,0,58,0,7,0,0,55,0,81,0,0,0,0,0,0,0,0,0,11,0,137,0,0,0,8,0,0,0
2008-08-15,160,-63.089,50.13758333,45.5,0,1,0,0,0,4,2,4,0,0,0,0,0,4,0,1336,1,1,33,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,33,0,0,0,0,0,1,0,9,0,0,0,6,0,0,0
2008-08-15,161,-62.98875,50.14958333,76,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,40,0,0,7,0,0,0,21,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2008-08-15,162,-62.95383333,50.16383333,71.5,0,0,0,0,0,0,0,14,0,0,0,0,0,3,0,77,0,0,13,0,0,0,310,0,0,40,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
2008-08-15,163,-62.82783333,50.04925,130.5,0,1,0,2,0,0,0,12,0,0,0,0,0,0,5,40,0,0,83,0,0,0,786,0,12,11,101,0,0,7,0,21,0,7,0,0,27,0,0,0,0,0,19,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
2008-08-15,164,-62.54416667,49.81616667,228.5,0,8,0,0,1,0,0,1,0,0,0,0,5,0,0,7,0,9,13,0,1,6,23,0,0,3,1,0,0,0,0,0,0,0,0,0,18,0,10,0,0,0,0,0,0,0,0,0,69,0,243,0,0,0,0,0,6,0
2008-08-16,165,-62.48941667,49.75008333,207,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,20,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,2,0,1929,0,0,0,0,0,0,0
2008-08-16,166,-62.48416667,49.71791667,245.5,0,6,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,17,1,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,29,0,0,0,0,1,0,0,0,0,128,0,56,0,0,0,0,0,0,0
2008-08-16,167,-62.53158333,49.72291667,195.5,0,2,2,0,0,0,0,1,0,0,0,0,2,1,0,521,0,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,5,0,105,0,0,0,1,0,0,0
2008-08-16,170,-63.35666667,50.006,123.5,0,0,0,0,0,0,0,1,0,0,0,0,0,6,13,1,0,0,11,0,0,0,8,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0
2008-08-16,171,-63.59583333,49.92083333,89,0,0,1,0,0,0,0,0,0,0,0,0,0,4,8,33,0,0,5,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0
2008-08-16,173,-63.75625,49.96225,84,0,1,0,1,0,0,0,6,0,0,0,0,0,13,38,64,0,0,14,0,0,0,20,0,7,0,4,0,0,3,0,0,0,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0
2008-08-16,174,-63.924,49.96475,61,0,0,1,0,0,0,0,3,0,0,0,0,0,6,5,99,0,0,17,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-17,175,-64.20833333,50.02175,116,0,0,0,0,0,1,0,5,0,1,0,0,0,42,38,5,0,0,6,0,0,0,5,0,3,4,1,0,0,48,0,13,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,2,0,2,0,0,0,107,0,0,0
2008-08-17,176,-64.60341667,50.04408333,181.5,0,0,0,0,0,1,0,0,0,1,0,0,17,0,0,237,0,8,2,0,0,3,50,0,0,4,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,8,0,17,0,0,0,3,0,0,0
2008-08-17,177,-64.68183333,50.04408333,178.5,0,4,0,0,0,0,0,0,0,1,0,0,27,0,0,316,0,5,2,0,0,0,50,0,0,2,0,0,0,0,0,0,0,0,0,0,130,0,0,1,0,0,1,0,0,0,0,0,93,0,5,0,0,0,0,0,0,0
2008-08-17,179,-65.20066667,49.919,148,0,22,3,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,61,0,0,2,0,0,0,0,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
2008-08-17,180,-65.26475,49.82675,179.5,0,9,3,0,0,3,0,0,0,0,0,0,2,0,0,60,0,0,1,0,0,0,70,0,0,5,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0
2008-08-17,181,-65.39966667,49.82141667,217.5,0,1,1,0,0,17,0,0,0,0,0,0,4,0,0,389,0,1,0,0,0,0,86,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,13,0,181,0,0,0,0,0,0,0
2008-08-17,182,-65.34875,49.6005,312.5,0,4,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,14,0,0,3,0,0,0,0,355,0,17,0,0,0,0,0,1,0
2008-08-17,183,-65.52883333,49.59391667,315,0,29,0,0,0,4,0,0,0,0,0,0,20,0,0,0,0,13,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,55,0,0,14,0,0,0,0,419,0,27,0,0,0,0,0,0,0
2008-08-18,184,-65.893,49.7265,347,0,12,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,29,0,0,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,69,0,0,19,0,0,0,0,666,0,16,0,0,0,0,0,0,0
2008-08-18,185,-65.91308333,49.7615,339,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,22,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,42,0,0,29,0,0,0,0,462,0,36,0,0,0,0,0,0,0
2008-08-18,186,-66.06458333,49.87275,282,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,81,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,0,0,4,0,0,0,0,553,0,10,0,0,0,0,0,0,0
2008-08-18,187,-66.17216667,49.82075,286,0,10,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,58,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,17,0,0,6,0,0,0,0,316,0,11,0,0,0,0,0,0,0
2008-08-18,189,-66.39691667,49.79908333,301.5,0,12,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,36,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,35,0,0,11,0,0,0,0,300,0,12,0,0,0,0,0,0,0
2008-08-18,190,-66.69758333,49.93141667,163,0,49,0,0,0,1,0,0,0,0,0,0,14,0,0,52,0,16,0,0,0,2,69,0,0,0,2,0,0,0,0,124,0,0,0,0,35,0,8,0,0,0,0,0,0,0,0,0,142,0,20,0,0,0,0,0,0,0
2008-08-18,191,-66.79225,49.92841667,146.5,0,9,0,0,0,8,0,1,0,0,0,0,16,0,0,151,0,4,0,0,0,0,142,0,0,13,3,0,0,0,0,268,0,1,0,0,102,0,0,0,0,0,0,0,0,0,0,0,134,0,24,0,0,0,1,0,0,0
2008-08-18,192,-66.74116667,49.65658333,256,0,7,0,0,0,2,0,1,0,0,0,0,17,0,0,0,0,37,1,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,0,1,0,0,0,0,228,0,29,0,0,0,0,0,5,0
2008-08-19,193,-66.41141667,49.58433333,314,0,9,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,42,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,55,0,0,35,0,0,0,0,565,0,37,0,0,0,0,0,1,0
2008-08-19,194,-66.4235,49.45833333,297.5,0,11,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,49,0,0,39,0,0,0,0,404,0,58,0,0,0,0,0,1,0
2008-08-19,195,-66.64666667,49.54866667,245,0,22,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,81,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,18,0,0,15,0,0,0,0,536,0,40,0,0,0,0,0,3,0
2008-08-19,196,-66.59558333,49.32775,305,0,10,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,24,0,0,17,0,0,1,0,220,0,23,0,0,0,0,0,1,0
2008-08-19,199,-67.20641667,49.07125,304,0,12,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,20,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,36,0,0,39,0,0,0,0,443,0,11,0,0,0,0,0,0,0
2008-08-20,200,-67.21291667,48.95575,65,0,5,0,0,0,0,1,42,0,0,0,0,0,0,0,3,0,1,2,0,0,0,324,0,4,49,80,0,0,36,0,32,0,3,0,0,2,0,3,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,38,0,0,0
2008-08-20,201,-67.59483333,48.88516667,110,0,2,0,0,0,0,1,4,0,3,0,0,5,0,0,50,0,1,0,0,0,0,155,0,0,102,3,0,0,15,0,11,0,0,0,0,69,0,0,0,2,0,0,0,0,0,0,0,16,0,3,0,0,0,3,0,0,0
2008-08-20,202,-67.74033333,48.90875,285.5,0,42,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,188,0,0,0,0,17,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,21,0,70,0,0,23,0,0,0,0,296,0,17,0,0,0,0,0,0,0
2008-08-20,203,-67.82291667,48.81116667,121.5,0,1,0,0,0,0,4,81,0,0,0,0,0,0,1,0,0,22,0,0,0,0,140,0,13,109,8,0,0,15,0,62,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,23,0,0,0
2008-08-20,205,-68.35141667,48.70625,240.5,0,28,0,0,0,0,0,0,0,0,0,0,57,0,0,9,0,107,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,33,0,1,0,0,3,0,0,0,0,189,0,6,0,0,0,0,0,2,0
2008-08-20,206,-68.38416667,48.65891667,145,0,8,0,0,0,3,0,1,0,0,0,0,20,0,0,68,0,33,0,0,0,0,38,0,0,4,1,0,0,4,0,0,0,0,0,0,112,0,8,0,2,0,1,0,0,0,0,0,107,0,9,0,0,0,0,0,2,0
2008-08-20,207,-68.5955,48.57666667,69.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,31,0,0,20,3,0,0,5,0,21,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-20,208,-68.67825,48.59008333,292.5,0,71,0,0,0,0,0,0,0,0,0,0,21,0,0,71,0,10,0,0,0,1,20,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,194,0,26,0,0,0,0,0,7,0
2008-08-21,209,-69.00441667,48.44425,249,0,161,0,0,0,0,0,0,0,2,0,0,75,0,0,0,0,12,0,0,0,1,21,0,0,0,0,0,0,1,0,0,0,0,0,0,29,0,16,0,3,0,0,0,0,0,0,0,330,0,3,0,0,0,0,0,8,0
2008-08-21,211,-69.119,48.32391667,160.5,0,8,0,0,0,0,0,0,0,8,0,0,10,0,0,8,0,8,0,0,0,0,9,0,0,17,1,0,0,21,0,0,0,0,0,0,259,0,1,0,0,0,0,0,0,0,0,0,138,0,7,0,0,0,0,0,1,0
2008-08-21,213,-69.16125,48.50816667,48.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,9,0,0,0,1,0,0,0,2,0,0,5,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-21,214,-69.03591667,48.51733333,318.5,0,6,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,71,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,3,0,0,0,0,647,0,25,0,0,0,1,0,1,0
2008-08-21,215,-68.91833333,48.59266667,320.5,0,10,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,146,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,1056,0,22,0,0,0,0,0,1,0
2008-08-21,216,-68.71791667,48.6745,347,0,15,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,61,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,1101,0,6,0,0,0,0,0,1,0
2008-08-21,217,-68.42341667,48.9535,179,0,6,0,0,0,0,0,0,0,0,0,0,34,0,0,36,0,43,0,0,0,1,6,0,0,0,1,0,0,2,0,0,0,1,0,0,257,0,0,0,0,0,0,0,0,0,0,0,362,0,28,0,0,0,0,0,0,0
2008-08-22,218,-68.30058333,48.96983333,147.5,0,10,0,0,0,14,0,0,0,3,0,0,3,0,1,72,0,26,0,0,0,0,11,0,0,21,1,0,0,3,0,7,0,2,0,0,204,0,0,0,0,0,0,0,0,0,0,0,130,0,8,0,0,0,1,0,0,0
2008-08-22,219,-68.29908333,49.03191667,71.5,0,0,0,0,0,8,10,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,9,0,0,0,3,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2008-08-22,220,-68.14158333,48.94141667,318,0,50,0,0,0,0,1,0,0,0,0,0,41,0,0,0,0,114,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,44,0,1,12,0,0,1,0,839,0,22,0,0,0,0,0,0,0
2008-08-22,221,-68.10241667,49.07108333,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,2,2,0,0,0,58,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-22,222,-67.95733333,49.14733333,150.5,0,9.4,0,0,0,9.4,0.9,0.9,0,0.9,0,0,2.8,0,0,251.3,0,17.8,0,0,0,0.9,18.8,0,0,16.9,0,0,0,0,0,23.4,0,0,0,0,14.1,0,0,0,0,0,0,0,0,0,0,0,160.3,0,7.5,0,0,0,1.9,0,0,0
2008-08-22,223,-67.93333333,48.9815,289.5,0,36,0,0,0,3,0,0,0,0,0,0,38,0,0,0,0,54,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,33,0,0,19,0,0,0,0,346,0,9,0,0,0,0,0,0,0
2008-08-22,224,-67.80791667,49.08166667,257,0,15,0,0,0,2,0,0,0,0,0,0,48,0,0,0,0,98,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,27,0,0,10,0,0,0,0,361,0,9,0,0,0,0,0,0,0
