MISSION,SETNO,SPEC,TOTWGT,TOTNO
NED1983018,18,11,33,53
NED1984037,18,11,61,137
NED1986070,18,11,68,90
HAM1978009,19,11,25,26
HAM1978010,19,11,59,30
HAM1979026,19,11,42,117
HAM1980042,19,11,8,19
HAM1980043,19,11,88,251
HAM1981064,19,11,6,197
HAM1981065,19,11,119,223
HAM1982084,19,11,21,521
HAM1982085,19,11,26,17
NED1983017,19,11,100,148
NED1983018,19,11,54,41
NED1984037,19,11,7,18
HAM1978009,20,11,6,45
HAM1978010,20,11,19,12
HAM1979026,20,11,62,280
HAM1979027,20,11,4,12
HAM1980042,20,11,121,535
HAM1980043,20,11,4,5
HAM1981064,20,11,92,475
HAM1981065,20,11,572,414
HAM1982084,20,11,5,118
HAM1982085,20,11,26,27
NED1983017,20,11,55,121
NED1983018,20,11,95,77
NED1984036,20,11,34,34
NED1984037,20,11,11,9
NED1986070,20,11,4,3
HAM1978010,21,11,21,14
HAM1979027,21,11,67,320
HAM1980042,21,11,161,263
HAM1980043,21,11,1,10
HAM1981064,21,11,9,71
HAM1981065,21,11,167,107
HAM1982085,21,11,1,104
NED1983017,21,11,8,20
NED1983018,21,11,181,284
NED1984037,21,11,1,2
NED1986070,21,11,34,36
HAM1978009,22,11,0,2
HAM1978010,22,11,31,44
HAM1979026,22,11,16,221
HAM1979027,22,11,915,1402
HAM1980042,22,11,219,414
HAM1980043,22,11,0,1
HAM1981064,22,11,49,300
HAM1981065,22,11,35,53
HAM1982084,22,11,0,16
HAM1982085,22,11,249,207
NED1983017,22,11,3,9
NED1983018,22,11,93,143
NED1984037,22,11,11,21
NED1986070,22,11,13,27
HAM1978010,23,11,14,19
HAM1979026,23,11,13,24
HAM1979027,23,11,68,174
HAM1980042,23,11,20,153
HAM1980043,23,11,1,45
HAM1981064,23,11,32,60
HAM1981065,23,11,149,171
HAM1982084,23,11,1,106
HAM1982085,23,11,13,32
NED1983017,23,11,322,469
NED1983018,23,11,30,42
NED1986070,23,11,33,28
HAM1978010,24,11,532,328
HAM1979027,24,11,2,2
HAM1980042,24,11,56,1537
HAM1980043,24,11,0,5
HAM1982084,24,11,13,14
HAM1982085,24,11,14,45
NED1983018,24,11,8,8
NED1984037,24,11,1,1
NED1986070,24,11,26,22
HAM1979026,25,11,1,75
HAM1979027,25,11,78,61
HAM1980042,25,11,12,52
HAM1980043,25,11,2,18
HAM1981064,25,11,121,588
HAM1981065,25,11,4,4
HAM1982084,25,11,0,1
NED1983017,25,11,193,275
NED1984037,25,11,1,1
NED1986070,25,11,49,49
HAM1978010,26,11,17,96
HAM1980042,26,11,73,479
HAM1980043,26,11,2,24
HAM1981064,26,11,100,688
HAM1982084,26,11,5,403
HAM1982085,26,11,0,3
NED1983018,26,11,14,13
NED1984036,26,11,6,3
NED1984037,26,11,3,3
NED1986070,26,11,41,105
HAM1978009,27,11,15,39
HAM1978010,27,11,4,30
HAM1979027,27,11,5,3
HAM1980042,27,11,34,492
HAM1980043,27,11,119,78
HAM1981064,27,11,154,175
HAM1981065,27,11,83,95
HAM1982084,27,11,21,150
HAM1982085,27,11,0,12
NED1983017,27,11,5,15
NED1983018,27,11,59,94
NED1984036,27,11,61,47
NED1984037,27,11,40,54
NED1986070,27,11,48,68
HAM1979027,28,11,5,3
HAM1981064,28,11,19,366
HAM1981065,28,11,12,193
HAM1982084,28,11,1,52
HAM1982085,28,11,2,9
NED1983017,28,11,8,67
NED1983018,28,11,48,46
NED1984036,28,11,2,1
NED1984037,28,11,2,2
NED1986070,28,11,48,49
HAM1978009,29,11,239,323
HAM1978010,29,11,9,44
HAM1979026,29,11,1,2
HAM1979027,29,11,44,29
HAM1980042,29,11,6,3
HAM1980043,29,11,1,3
HAM1981064,29,11,578,639
HAM1981065,29,11,40,256
NED1983017,29,11,8,13
NED1983018,29,11,121,249
NED1984037,29,11,110,202
NED1986070,29,11,51,60
HAM1978009,30,11,94,86
HAM1978010,30,11,110,166
HAM1979026,30,11,1,1
HAM1979027,30,11,200,238
HAM1980042,30,11,80,374
HAM1980043,30,11,0,28
HAM1981064,30,11,11,72
HAM1981065,30,11,22,219
HAM1982085,30,11,0,8
NED1983017,30,11,121,271
NED1983018,30,11,112,136
NED1984037,30,11,59,96
NED1986070,30,11,51,81
HAM1978009,31,11,31,57
HAM1978010,31,11,13,16
HAM1979027,31,11,211,182
HAM1980042,31,11,26,601
NED1983017,31,11,61,105
NED1983018,31,11,56,168
NED1984036,31,11,17,16
NED1984037,31,11,72,158
NED1986070,31,11,7,16
HAM1978009,32,11,30,42
HAM1978010,32,11,136,208
HAM1979027,32,11,128,127
HAM1980042,32,11,77,624
HAM1980043,32,11,3,6
NED1983018,32,11,42,26
NED1986070,32,11,2,2
HAM1978010,33,11,6,5
HAM1979026,33,11,199,209
HAM1979027,33,11,24,22
HAM1980042,33,11,94,947
HAM1980043,33,11,65,56
HAM1982084,33,11,15,170
HAM1982085,33,11,30,35
NED1983017,33,11,0,2
NED1983018,33,11,19,34
NED1984037,33,11,17,36
NED1986070,33,11,25,25
HAM1978009,34,11,0,1
HAM1978010,34,11,16,10
HAM1980042,34,11,92,1004
HAM1980043,34,11,10,30
HAM1981065,34,11,59,193
HAM1982084,34,11,2,5
HAM1982085,34,11,37,20
NED1983017,34,11,0,2
NED1983018,34,11,6,12
NED1984037,34,11,73,65
NED1986070,34,11,7,18
HAM1978010,35,11,39,22
HAM1979027,35,11,1,2
HAM1980042,35,11,61,175
HAM1980043,35,11,11,5
HAM1981064,35,11,42,275
HAM1981065,35,11,45,29
HAM1982084,35,11,25,29
HAM1982085,35,11,169,60
NED1983018,35,11,7,64
NED1984037,35,11,85,130
NED1986070,35,11,16,32
HAM1978010,36,11,8,7
HAM1979027,36,11,1,78
HAM1980042,36,11,79,634
HAM1980043,36,11,2,3
HAM1981064,36,11,0,12
HAM1981065,36,11,86,64
HAM1982084,36,11,16,258
NED1983017,36,11,0,3
NED1983018,36,11,15,52
NED1984037,36,11,55,79
NED1986070,36,11,49,52
HAM1979026,37,11,5,64
HAM1979027,37,11,46,169
HAM1980042,37,11,56,79
HAM1980043,37,11,47,54
HAM1981064,37,11,28,17
HAM1981065,37,11,46,20
HAM1982084,37,11,9,67
NED1983018,37,11,16,64
NED1984037,37,11,34,61
NED1986070,37,11,24,71
HAM1979026,38,11,1,5
HAM1980042,38,11,45,31
HAM1981064,38,11,1,46
HAM1982085,38,11,82,36
NED1983017,38,11,9,9
NED1983018,38,11,35,18
NED1984036,38,11,21,30
NED1984037,38,11,18,29
NED1986070,38,11,70,271
HAM1978009,39,11,1,4
HAM1979026,39,11,4,2
HAM1979027,39,11,62,124
HAM1980042,39,11,120,37
HAM1980043,39,11,34,12
HAM1981065,39,11,13,4
HAM1982084,39,11,5,71
HAM1982085,39,11,65,42
NED1983018,39,11,37,155
NED1984036,39,11,25,49
NED1986070,39,11,100,200
HAM1979027,40,11,22,78
HAM1980042,40,11,28,9
HAM1980043,40,11,5,5
HAM1981064,40,11,1,11
HAM1982084,40,11,39,34
HAM1982085,40,11,24,12
NED1983017,40,11,35,72
NED1983018,40,11,13,25
NED1984036,40,11,27,21
NED1984037,40,11,16,19
NED1986070,40,11,43,92
HAM1978009,41,11,1,5
HAM1979026,41,11,1,14
HAM1980042,41,11,86,34
HAM1981064,41,11,1,26
HAM1981065,41,11,3,1
HAM1982084,41,11,103,38
HAM1982085,41,11,38,16
NED1983017,41,11,0,1
NED1983018,41,11,85,157
NED1984036,41,11,11,6
NED1986070,41,11,21,12
HAM1979027,42,11,695,1016
HAM1980042,42,11,18,6
HAM1981064,42,11,2,117
HAM1981065,42,11,65,26
HAM1982084,42,11,3,56
HAM1982085,42,11,6,6
NED1983018,42,11,254,864
NED1984036,42,11,2,5
NED1984037,42,11,40,30
NED1986070,42,11,10,6
HAM1979027,43,11,50,23
HAM1980042,43,11,6,2
HAM1980043,43,11,162,131
HAM1981064,43,11,22,107
HAM1981065,43,11,8,3
HAM1982085,43,11,5,2
NED1983018,43,11,64,83
NED1984037,43,11,35,36
NED1986070,43,11,27,18
HAM1979026,44,11,4,7
HAM1979027,44,11,4,2
HAM1980042,44,11,53,17
HAM1980043,44,11,11,49
HAM1981065,44,11,84,45
HAM1982084,44,11,26,12
HAM1982085,44,11,27,8
NED1983018,44,11,229,671
NED1984036,44,11,65,87
NED1984037,44,11,86,53
NED1986070,44,11,10,5
HAM1979027,45,11,1,6
HAM1980042,45,11,148,60
HAM1980043,45,11,1,33
HAM1981064,45,11,1,10
HAM1981065,45,11,1,1
HAM1982085,45,11,46,17
NED1983018,45,11,17,11
NED1984036,45,11,1109,1969
NED1984037,45,11,308,391
HAM1980042,46,11,12,4
HAM1981064,46,11,2,1
HAM1981065,46,11,20,7
HAM1982084,46,11,0,2
HAM1982085,46,11,11,10
NED1983017,46,11,10,17
NED1983018,46,11,20,7
NED1984036,46,11,55,104
NED1984037,46,11,1,11
HAM1978009,47,11,95,29
HAM1979027,47,11,0,6
HAM1980042,47,11,0,3
HAM1981065,47,11,51,18
HAM1982085,47,11,6,1
NED1983017,47,11,66,76
NED1984037,47,11,18,6
NED1986070,47,11,3,1
HAM1979026,48,11,34,50
HAM1979027,48,11,13,15
HAM1980042,48,11,0,13
HAM1981064,48,11,1,3
HAM1981065,48,11,0,1
HAM1982084,48,11,1,1
HAM1982085,48,11,73,28
NED1983017,48,11,12,9
NED1983018,48,11,12,6
NED1984037,48,11,28,31
HAM1979026,49,11,0,8
HAM1979027,49,11,171,305
HAM1980042,49,11,0,2
HAM1981065,49,11,20,22
HAM1982085,49,11,10,45
NED1984037,49,11,15,14
NED1986070,49,11,2,1
HAM1979027,50,11,173,255
HAM1980042,50,11,22,28
HAM1981065,50,11,4,5
HAM1982085,50,11,119,76
NED1983017,50,11,34,15
NED1983018,50,11,32,29
NED1984037,50,11,6,6
HAM1979026,51,11,0,1
HAM1979027,51,11,551,1295
HAM1981064,51,11,9,62
HAM1981065,51,11,1,3
NED1983017,51,11,0,1
NED1984036,51,11,1,3
HAM1979027,52,11,168,349
HAM1980043,52,11,1,1
HAM1981065,52,11,0,1
HAM1982085,52,11,40,28
NED1983017,52,11,56,198
NED1983018,52,11,9,5
NED1986070,52,11,8,3
HAM1979026,53,11,0,3
HAM1979027,53,11,72,39
HAM1980042,53,11,0,6
HAM1982085,53,11,31,128
NED1984036,53,11,0,1
NED1986070,53,11,23,15
HAM1979026,54,11,3,7
HAM1979027,54,11,286,103
HAM1980042,54,11,61,58
HAM1982085,54,11,26,159
NED1983017,54,11,83,283
NED1984036,54,11,540,941
NED1986070,54,11,138,101
HAM1982085,55,11,22,229
NED1983017,55,11,290,958
NED1983018,55,11,8,5
NED1984036,55,11,59,88
NED1986070,55,11,90,59
HAM1982085,56,11,82,443
NED1983017,56,11,10,33
NED1983018,56,11,71,58
NED1984036,56,11,58,114
NED1986070,56,11,83,53
HAM1980042,57,11,99,38
HAM1982084,57,11,33,15
NED1983017,57,11,1,4
NED1983018,57,11,16,12
NED1984036,57,11,344,414
NED1984037,57,11,2,1
NED1986070,57,11,49,24
HAM1980042,58,11,16,5
HAM1982085,58,11,48,204
NED1983018,58,11,41,23
NED1984036,58,11,3,4
NED1984037,58,11,49,21
NED1986070,58,11,4,7
HAM1979027,59,11,13,4
HAM1980042,59,11,157,167
HAM1982085,59,11,97,311
NED1983017,59,11,1,5
NED1983018,59,11,9,5
NED1984037,59,11,0,1
NED1986070,59,11,89,45
HAM1979027,60,11,57,35
HAM1980042,60,11,101,297
HAM1980043,60,11,60,37
HAM1981065,60,11,537,154
HAM1982085,60,11,97,309
NED1983017,60,11,186,117
NED1983018,60,11,10,3
NED1984037,60,11,5,2
NED1986070,60,11,18,28
HAM1980042,61,11,41,55
HAM1981065,61,11,117,106
HAM1982084,61,11,1,1
HAM1982085,61,11,12,169
NED1983017,61,11,3,2
NED1984036,61,11,85,110
NED1984037,61,11,61,27
NED1986070,61,11,8,6
HAM1981065,62,11,678,750
HAM1982085,62,11,22,18
NED1983018,62,11,45,20
NED1986070,62,11,2,5
HAM1979027,63,11,40,22
HAM1980042,63,11,48,22
HAM1980043,63,11,49,31
HAM1981064,63,11,2,1
HAM1981065,63,11,160,119
HAM1982084,63,11,11,6
NED1983017,63,11,0,2
NED1984037,63,11,20,15
NED1986070,63,11,10,7
HAM1979027,64,11,54,25
HAM1980043,64,11,7,4
HAM1981064,64,11,127,110
HAM1981065,64,11,179,103
HAM1982085,64,11,36,77
NED1984036,64,11,76,140
NED1986070,64,11,36,20
HAM1979026,65,11,88,57
HAM1979027,65,11,39,15
HAM1980042,65,11,9,8
HAM1981064,65,11,196,130
HAM1981065,65,11,90,90
HAM1982084,65,11,2,1
NED1983017,65,11,11,5
NED1984036,65,11,34,55
NED1984037,65,11,53,27
NED1986070,65,11,23,12
HAM1979027,66,11,293,113
HAM1980042,66,11,21,10
HAM1981065,66,11,107,225
HAM1982084,66,11,40,20
HAM1982085,66,11,122,182
NED1984036,66,11,89,113
NED1984037,66,11,55,18
NED1986070,66,11,8,3
HAM1980042,67,11,11,5
HAM1980043,67,11,40,117
HAM1981065,67,11,86,245
HAM1982085,67,11,120,248
NED1983017,67,11,2,2
NED1984036,67,11,63,124
NED1984037,67,11,41,14
NED1986070,67,11,22,10
HAM1979027,68,11,132,57
HAM1980042,68,11,11,7
HAM1981065,68,11,26,50
HAM1982085,68,11,48,86
NED1983018,68,11,1,4
NED1984036,68,11,88,110
NED1984037,68,11,52,26
NED1986070,68,11,222,131
HAM1979027,69,11,187,63
HAM1980042,69,11,104,218
HAM1982085,69,11,42,25
NED1983018,69,11,5,14
NED1984036,69,11,43,132
NED1984037,69,11,8,3
NED1986070,69,11,36,17
HAM1979027,70,11,71,58
HAM1980042,70,11,237,200
HAM1981065,70,11,49,33
HAM1982085,70,11,1,4
NED1984036,70,11,412,648
NED1984037,70,11,6,12
NED1986070,70,11,38,15
HAM1980042,71,11,392,522
HAM1982084,71,11,19,92
HAM1982085,71,11,4,4
NED1983017,71,11,0,1
NED1984036,71,11,58,158
NED1984037,71,11,7,62
NED1986070,71,11,30,13
HAM1980042,72,11,282,339
HAM1981065,72,11,35,19
HAM1982084,72,11,32,52
HAM1982085,72,11,7,18
NED1984037,72,11,60,356
NED1986070,72,11,86,53
HAM1981065,73,11,4,2
HAM1982084,73,11,32,30
HAM1982085,73,11,53,220
NED1983018,73,11,2,8
NED1984037,73,11,48,345
HAM1982084,74,11,135,92
HAM1982085,74,11,13,30
NED1983018,74,11,13,33
NED1984037,74,11,54,56
NED1986070,74,11,3,2
HAM1982085,75,11,38,135
NED1983018,75,11,4,13
NED1984037,75,11,88,311
NED1986070,75,11,18,9
HAM1982085,76,11,15,10
NED1984037,76,11,95,245
NED1986070,76,11,11,5
HAM1982085,77,11,14,175
NED1984037,77,11,125,198
NED1986070,77,11,25,11
HAM1982085,78,11,49,85
NED1983018,78,11,15,30
NED1983018,79,11,54,181
NED1983018,80,11,20,28
HAM1982085,81,11,0,1
NED1983017,81,11,170,105
NED1983018,81,11,2,4
NED1986070,81,11,10,4
HAM1982085,82,11,37,95
NED1983017,82,11,2,1
NED1983018,82,11,9,11
NED1986070,82,11,22,14
HAM1982085,83,11,134,163
NED1983017,83,11,0,1
NED1983017,84,11,0,1
NED1983018,84,11,51,42
NED1986070,84,11,11,5
NED1983018,85,11,5,8
NED1986070,85,11,9,4
NED1983018,86,11,9,6
NED1986070,86,11,5,2
NED1983017,87,11,92,123
NED1983018,87,11,11,8
NED1983017,88,11,9,9
NED1983018,88,11,2,1
NED1986070,88,11,1,1
NED1983017,89,11,32,26
NED1986070,89,11,1,1
NED1983017,90,11,7,5
NED1983018,90,11,6,5
NED1983017,91,11,35,30
NED1986070,91,11,20,16
NED1983017,92,11,87,98
NED1983018,92,11,12,55
NED1983018,93,11,11,20
NED1986070,93,11,17,15
NED1986070,94,11,4,11
NED1986070,95,11,47,64
NED1986070,96,11,91,126
NED1986070,97,11,32,29
NED1986070,98,11,24,31
NED1986070,99,11,50,99
HAM1978009,1,12,13,35
HAM1980043,1,12,15,9
HAM1981064,1,12,15,5
HAM1981065,1,12,21,17
HAM1982084,1,12,1,2
HAM1982085,1,12,1,1
NED1983017,1,12,21,14
NED1983018,1,12,7,7
NED1984036,1,12,3,2
NED1984037,1,12,20,10
NED1986070,1,12,9,19
HAM1978009,2,12,15,7
HAM1978010,2,12,1,3
HAM1980042,2,12,16,14
HAM1980043,2,12,4,2
HAM1981064,2,12,15,3
HAM1982084,2,12,12,28
HAM1982085,2,12,7,6
NED1983017,2,12,13,8
NED1983018,2,12,5,5
NED1984036,2,12,12,4
NED1984037,2,12,20,9
NED1986070,2,12,6,8
HAM1978009,3,12,2,10
HAM1978010,3,12,2,5
HAM1981064,3,12,6,3
NED1983017,3,12,8,8
NED1983018,3,12,16,5
NED1984036,3,12,5,4
NED1984037,3,12,1,2
NED1986070,3,12,3,7
HAM1978009,4,12,21,24
HAM1978010,4,12,614,490
HAM1981064,4,12,19,4
HAM1981065,4,12,4,8
HAM1982085,4,12,7,3
NED1983017,4,12,4,8
NED1983018,4,12,5,4
NED1984036,4,12,26,20
NED1984037,4,12,1,1
NED1986070,4,12,8,8
HAM1978009,5,12,3,6
HAM1978010,5,12,20,16
HAM1979027,5,12,33,22
HAM1980043,5,12,2,2
HAM1981064,5,12,7,4
NED1983017,5,12,25,39
NED1984036,5,12,31,24
NED1984037,5,12,18,20
HAM1978009,6,12,1,2
HAM1979027,6,12,16,7
HAM1980042,6,12,8,1
HAM1981064,6,12,9,11
NED1983017,6,12,1,7
NED1984036,6,12,27,96
NED1984037,6,12,2,1
NED1986070,6,12,35,5
HAM1978009,7,12,0,1
HAM1979027,7,12,11,8
HAM1981064,7,12,16,14
NED1984036,7,12,1,7
NED1984037,7,12,1,3
NED1986070,7,12,3,3
HAM1978009,8,12,0,1
HAM1979027,8,12,16,10
HAM1981064,8,12,1,1
NED1984036,8,12,1,3
NED1984037,8,12,3,5
NED1986070,8,12,3,2
HAM1978010,9,12,23,9
HAM1979027,9,12,1,1
NED1984037,9,12,3,3
NED1986070,9,12,4,4
HAM1981064,10,12,29,37
HAM1982084,10,12,0,1
NED1984037,10,12,0,1
NED1986070,10,12,5,4
NED1983017,11,12,6,15
NED1984037,11,12,4,40
NED1986070,11,12,3,7
HAM1978009,12,12,1,3
HAM1979026,12,12,9,4
HAM1981065,12,12,5,9
HAM1982084,12,12,21,12
NED1984036,12,12,2,7
NED1984037,12,12,11,16
NED1986070,12,12,2,1
HAM1978009,13,12,9,20
HAM1979027,13,12,1,1
HAM1980042,13,12,6,2
HAM1980043,13,12,6,5
HAM1981065,13,12,2,3
NED1984036,13,12,1,4
NED1984037,13,12,16,27
HAM1978009,14,12,23,18
HAM1979026,14,12,3,2
HAM1980042,14,12,4,2
HAM1982084,14,12,0,1
NED1984036,14,12,1,4
NED1984037,14,12,3,4
HAM1978009,15,12,40,37
HAM1979026,15,12,23,12
HAM1979027,15,12,7,3
HAM1981064,15,12,1,5
HAM1981065,15,12,5,3
NED1986070,15,12,9,4
HAM1980042,16,12,4,2
HAM1981065,16,12,9,3
HAM1982085,16,12,5,7
HAM1978010,17,12,17,19
HAM1980042,17,12,2,2
HAM1981065,17,12,9,6
HAM1982085,17,12,8,3
NED1984037,17,12,7,12
NED1986070,17,12,21,15
HAM1978010,18,12,5,7
HAM1982085,18,12,1,4
NED1983018,18,12,12,5
NED1984036,18,12,12,14
HAM1978010,19,12,94,155
HAM1980042,19,12,12,7
HAM1982084,19,12,1,2
NED1984037,19,12,2,2
NED1986070,19,12,20,11
HAM1978009,20,12,0,2
HAM1978010,20,12,20,8
HAM1981065,20,12,2,3
NED1984037,20,12,18,17
NED1986070,20,12,2,3
HAM1978009,21,12,11,67
HAM1982084,21,12,23,30
NED1983017,21,12,17,10
NED1984036,21,12,1,3
NED1984037,21,12,5,1
NED1986070,21,12,7,4
HAM1978009,22,12,0,1
HAM1982085,22,12,1,1
NED1983017,22,12,15,16
NED1984037,22,12,5,1
NED1986070,22,12,3,11
HAM1978009,23,12,1,6
HAM1979027,23,12,3,1
HAM1981064,23,12,3,3
HAM1981065,23,12,24,7
HAM1982085,23,12,4,5
NED1984037,23,12,11,4
HAM1978009,24,12,34,63
HAM1978010,24,12,2,2
HAM1979027,24,12,47,28
HAM1981064,24,12,1,6
HAM1981065,24,12,3,3
HAM1982084,24,12,21,21
HAM1982085,24,12,14,12
NED1984036,24,12,0,2
NED1984037,24,12,14,7
NED1986070,24,12,40,13
HAM1979027,25,12,23,7
HAM1980042,25,12,4,4
HAM1981065,25,12,2,2
HAM1982085,25,12,0,5
NED1983018,25,12,0,1
NED1984037,25,12,4,2
HAM1979027,26,12,2,3
HAM1980043,26,12,4,10
HAM1982085,26,12,5,53
NED1983017,26,12,4,5
NED1983018,26,12,8,5
NED1984036,26,12,1,1
NED1984037,26,12,7,8
NED1986070,26,12,3,1
HAM1979027,27,12,8,5
HAM1982085,27,12,2,17
NED1983017,27,12,8,24
NED1984036,27,12,3,1
NED1984037,27,12,20,4
HAM1979027,28,12,4,10
HAM1980042,28,12,5,6
HAM1982085,28,12,5,3
NED1983017,28,12,1,2
NED1984036,28,12,43,97
NED1984037,28,12,7,3
NED1986070,28,12,2,1
HAM1978009,29,12,1,2
HAM1979027,29,12,11,12
HAM1980042,29,12,69,29
HAM1982085,29,12,29,102
NED1983017,29,12,0,1
NED1983018,29,12,5,9
NED1984036,29,12,2,1
HAM1978009,30,12,4,3
HAM1978010,30,12,7,1
HAM1982085,30,12,5,29
NED1983017,30,12,3,10
NED1983018,30,12,3,4
HAM1980043,31,12,28,20
HAM1982085,31,12,25,37
NED1983017,31,12,3,20
NED1984036,31,12,1,2
HAM1979027,32,12,7,4
HAM1981064,32,12,1,2
HAM1982085,32,12,1,2
NED1983017,32,12,10,6
NED1984036,32,12,4,9
NED1984037,32,12,12,13
HAM1978010,33,12,67,19
HAM1979027,33,12,7,2
HAM1980043,33,12,7,1
HAM1981064,33,12,5,8
HAM1982085,33,12,50,62
NED1983018,33,12,2,2
NED1984036,33,12,93,101
NED1984037,33,12,3,3
HAM1978010,34,12,36,23
HAM1979027,34,12,1,1
HAM1980043,34,12,10,5
HAM1981064,34,12,57,17
HAM1982084,34,12,1,1
HAM1982085,34,12,8,8
NED1983018,34,12,2,2
NED1984036,34,12,13,23
HAM1979027,35,12,1,1
HAM1980043,35,12,26,19
HAM1982084,35,12,44,89
HAM1982085,35,12,3,3
NED1983018,35,12,1,1
NED1986070,35,12,3,1
HAM1978010,36,12,1,5
HAM1979027,36,12,1,3
HAM1980042,36,12,1,1
HAM1981065,36,12,10,2
NED1984036,36,12,9,5
NED1986070,36,12,5,9
HAM1979027,37,12,1,1
HAM1980043,37,12,3,4
HAM1981064,37,12,61,58
HAM1981065,37,12,5,2
HAM1980042,38,12,11,6
HAM1980043,38,12,6,8
HAM1982085,38,12,45,31
NED1983017,38,12,25,26
NED1983018,38,12,3,1
NED1984037,38,12,3,3
HAM1978009,39,12,2,3
HAM1979026,39,12,99,60
HAM1979027,39,12,2,1
HAM1980042,39,12,7,4
HAM1981064,39,12,23,25
HAM1981065,39,12,53,19
HAM1982085,39,12,62,52
NED1983017,39,12,24,43
HAM1980042,40,12,8,4
HAM1982085,40,12,14,6
NED1983017,40,12,2,2
NED1984036,40,12,3,2
HAM1980042,41,12,8,2
HAM1981064,41,12,21,51
HAM1981065,41,12,53,18
HAM1982084,41,12,62,30
HAM1982085,41,12,37,12
NED1984036,41,12,16,10
NED1986070,41,12,31,12
HAM1980042,42,12,7,2
HAM1981064,42,12,23,28
HAM1981065,42,12,61,15
HAM1982085,42,12,43,26
NED1986070,42,12,17,12
HAM1979027,43,12,6,1
HAM1980042,43,12,25,14
HAM1981065,43,12,55,21
HAM1982085,43,12,31,21
NED1984037,43,12,4,6
NED1986070,43,12,37,29
HAM1979026,44,12,6,8
HAM1979027,44,12,1,1
HAM1980042,44,12,29,9
HAM1981065,44,12,50,23
HAM1982084,44,12,60,21
HAM1982085,44,12,24,11
NED1984037,44,12,54,17
NED1986070,44,12,21,20
HAM1980042,45,12,2,1
HAM1981065,45,12,37,18
HAM1982085,45,12,12,3
NED1983018,45,12,1,1
NED1984037,45,12,1,4
NED1986070,45,12,40,14
HAM1978009,46,12,21,21
HAM1979027,46,12,10,13
HAM1980042,46,12,41,24
HAM1981065,46,12,97,22
HAM1982085,46,12,22,11
NED1983018,46,12,8,2
NED1984037,46,12,7,69
NED1986070,46,12,56,45
HAM1978009,47,12,229,127
HAM1980042,47,12,7,7
HAM1981064,47,12,3,5
HAM1981065,47,12,6,11
HAM1982085,47,12,65,26
NED1983017,47,12,4,3
NED1983018,47,12,39,24
NED1984037,47,12,5,7
NED1986070,47,12,23,7
HAM1979026,48,12,3,1
HAM1980042,48,12,2,1
HAM1981064,48,12,5,8
HAM1981065,48,12,7,12
HAM1982085,48,12,24,10
NED1983017,48,12,12,10
NED1983018,48,12,21,9
NED1984037,48,12,4,3
HAM1980042,49,12,11,12
HAM1981064,49,12,59,18
HAM1981065,49,12,5,11
HAM1982085,49,12,1,1
NED1983018,49,12,22,12
NED1984037,49,12,11,1
NED1986070,49,12,23,15
HAM1980042,50,12,6,12
HAM1981065,50,12,15,23
HAM1982084,50,12,2,1
HAM1982085,50,12,24,6
NED1983017,50,12,11,7
NED1983018,50,12,8,11
NED1984037,50,12,2,32
NED1986070,50,12,81,91
HAM1982084,51,12,8,5
NED1984037,51,12,6,51
NED1986070,51,12,62,40
HAM1981065,52,12,1,5
HAM1982084,52,12,19,16
HAM1982085,52,12,8,3
NED1984037,52,12,6,43
NED1986070,52,12,33,27
HAM1979027,53,12,15,4
HAM1981065,53,12,10,75
NED1983018,53,12,20,8
NED1984037,53,12,8,73
NED1986070,53,12,197,98
HAM1979027,54,12,23,6
HAM1980042,54,12,7,9
HAM1981065,54,12,1,3
NED1983018,54,12,33,14
NED1984037,54,12,2,11
NED1986070,54,12,35,9
HAM1979026,55,12,49,38
HAM1980042,55,12,26,24
HAM1980043,55,12,12,11
HAM1981064,55,12,8,5
HAM1981065,55,12,24,50
NED1983018,55,12,19,17
NED1984037,55,12,8,68
NED1986070,55,12,28,9
HAM1980042,56,12,8,9
HAM1981064,56,12,7,3
HAM1981065,56,12,25,41
NED1983018,56,12,14,10
NED1984037,56,12,23,46
NED1986070,56,12,47,23
HAM1980042,57,12,28,25
HAM1980043,57,12,4,2
HAM1981064,57,12,2,7
HAM1981065,57,12,27,6
HAM1982084,57,12,1,1
NED1983018,57,12,1,2
NED1984037,57,12,65,35
NED1986070,57,12,7,3
HAM1979026,58,12,9,3
HAM1980042,58,12,30,17
HAM1980043,58,12,2,2
HAM1981065,58,12,5,16
HAM1982084,58,12,2,2
NED1983017,58,12,26,19
NED1983018,58,12,24,11
NED1984036,58,12,100,81
NED1984037,58,12,50,30
NED1986070,58,12,2,3
HAM1979026,59,12,13,3
HAM1979027,59,12,39,15
HAM1980042,59,12,49,19
HAM1981065,59,12,11,44
HAM1982084,59,12,27,27
NED1983018,59,12,7,5
NED1984036,59,12,74,71
NED1984037,59,12,3,12
NED1986070,59,12,20,11
HAM1979026,60,12,126,81
HAM1979027,60,12,16,8
HAM1980042,60,12,12,7
HAM1981064,60,12,65,124
HAM1981065,60,12,130,24
HAM1982084,60,12,2,1
NED1983018,60,12,66,27
NED1984036,60,12,50,58
NED1984037,60,12,6,7
NED1986070,60,12,7,13
HAM1979026,61,12,2,2
HAM1979027,61,12,27,7
HAM1980043,61,12,20,20
HAM1981064,61,12,11,8
HAM1981065,61,12,23,6
HAM1982084,61,12,3,1
HAM1982085,61,12,2,2
NED1983017,61,12,153,302
NED1983018,61,12,79,60
